unmerged	763cc52ca58a88a334fbe918f8104a216d765135	agent-8/localization-settings
unmerged	cfe27a4f32f3387f309878453c06d40f66bb48be	agent-8/retire-movie-maker
merged	4cb244e0c5efc3bca2853b981895985d199b7bfe	agent-8/td-028-aetheria-part2-integration
merged	271e1354d1211e2f65ca842624f26a7b9063181c	agent-8/td-029-aetheria-part2-integration
merged	a51a32204e9fa3590977100ccadb43f8ba3e50dd	agent-8/td-030-sky-hunter-native-attacks
merged	5bfec657392738731e5dc1f1cf676352f081597b	agent-8/td-031-sky-hunter-native-attacks
merged	1038853b82b74fe687d222b35398d8fb4ac6b292	agent-8/td-032-sky-hunter-native-attacks
merged	a9a986c0cafc08322d53aa31a04d8a47c0ad990f	agent-8/td-036-witch-doctor-mage-visual
merged	826026bd59169a9d1cc1c53c23a057eac68b7929	agent-8/td-038-witch-doctor-ui-visuals
merged	3b3fdfba2a749597e2f8ad1d87f74d365c18b231	agent-9/enemy-damage-feedback
merged	7cff60634450b2d647f5d687e9973353f08f274a	agent-9/experimental-salvage-enemy-animations
merged	beaec85034af694229d4d3075b78d0e73442e3ed	agent-9/final-responsive-field-grid
merged	eaf0b0de109aff9da1d8e935bfb870761aa3b065	agent-9/hire-recruit-hover
merged	4ef4d08126260cba4048a58eb0fca54e5af420ab	agent-9/mapnav-cold-cache-crash
merged	54af23bb368cd6faf97f71085aa908421ad54979	agent-9/roster-grid-layout
merged	7714b194c1fd83148e30c6e39f13c46e3703d8bc	agent-a/p15-integration
merged	3376178219c4a9df94abfb24798a6ffe3d0c7aee	agent-a/p16-1-roster
merged	ad246788ad7c57254686e53cedabb10e3756a91f	agent-a/p16-2-strategic-verbs
merged	dbe043742344918fe84f3356f27f3f9046017373	agent-a/p16-contracts
merged	3b7ba225c90add20924b5a3aef99133162f64531	agent-d/aui-10-s1-world
merged	f84810578303d6599b4e5de89c407f9747d3812d	agent-d/fix-startup-class-registry
merged	f4827f6ec255b502a1d17ef4642eda295ac162c8	agent-d/fix-ui-class-registry
merged	2dfc8df7d12f58c4b63628c575c70648782c3f5e	agent-d/s1-world-runtime
unmerged	587c749e12fcfd13f3eb0ba7ac8d51619706e929	agent-e/aui-11-s1-roster
merged	ff64367e1991299fbecf3e517dc554443d819e73	agent-e/aui-34-art-pipeline
merged	7228f0300e6c75b69c377b252a4e140ce6150e41	agent-e/td-obs
merged	a46fe9ca0e18abafaf011c8f1f1d487d9c65cfa3	agent-f/aui-00
merged	ec56def391269f96a1e596ec4245bcd940ebdcdc	agent-f/aui-00-closure
merged	ed66d67e67e56f5b41f3fb52a812a78452b9db0d	agent-f/aui-10-closure
merged	17b829e06551ce0cf3164eb2ded3879e33e18053	agent-f/aui-12-claim
merged	38e3123f31188a5bb8b0093bc092940e424e5961	agent-f/aui-12-closure
unmerged	28b0391ab78b326772c11d040ad75f333183233b	agent-f/aui-12-red-28b0391a
merged	9b834f54a218e3eeb77e89e014476300180dc33a	agent-f/aui-12-web-claim
merged	aa856d71d5e533f8267bed3b63c8c85fc0acfc9d	agent-f/aui-12-web-remediation
unmerged	27968006ab830eda06b9cc5886e42a1fdc5b0c31	agent-f/aui-20
merged	e70630e152263c0c9fc754ef0d83d47cd6929dd7	agent-f/aui-20-claim
merged	ee263ab09d1f99c3c0608da2b870046bb8f865ad	agent-f/aui-20-fixture-amendment
merged	7843a265c8376cc51e654e3be46611d2fd4c72d9	agent-f/aui-20-rebase-claim
merged	a26969770a5ed57206d0751c1d0f757ac576f733	agent-manus/aui-20-retirement
merged	7e63722bab09af0c97fc0d42d588776e41e2c265	master
